<<<<<<< HEAD
,imdb_id,cast
0,327162,"NicoleKidman,MatthewBroderick,BetteMidler"
0,391225,"MorganFreeman,JonathanAlter,SteveBarnes"
0,374900,"JonHeder,JonGries,AaronRuell"
0,101746,"WilliamHurt,ChristineLahti,ElizabethPerkins"
0,85461,"AlbertFinney,TomCourtenay,EdwardFox"
0,106877,"PatrickSwayze,HalleBerry,SabrinaLloyd"
0,93175,"ShelleyLong,JudithIvey,GabrielByrne"
0,314431,"ColinFirth,HeatherGraham,MinnieDriver"
0,55100,"RockHudson,DorisDay,TonyRandall"
0,110857,"GeorgeGaynes,MichaelWinslow,DavidGraf"
0,77235,"Jan-MichaelVincent,WilliamKatt,GaryBusey"
0,99166,"ChrisYoung,KeithCoogan,AerykEgan"
0,63759,"MaxvonSydow,LivUllmann,GertrudFridh"
0,47542,"FrankSinatra,SterlingHayden,JamesGleason"
0,20827,"NormaShearer,ChesterMorris,ConradNagel"
0,100129,"EdBegleyJr.,StockardChanning,DabneyColeman"
0,93871,"KôjiMoritsugu,YayoiMaki,KeikoHanagata"
0,78766,"HarveyKorman,FredWillard,PeterRiegert"
0,41841,"JohnWayne,JohnAgar,AdeleMara"
0,47577,"JeffMorrow,FaithDomergue,RexReason"
0,27300,"FredricMarch,OliviadeHavilland,DonaldWoods"
0,47885,"GlennFord,AnneFrancis,LouisCalhern"
0,170259,"ChulpanKhamatova,MoritzBleibtreu,AtoMukhamedzhanov"
0,65889,"GianMariaVolontè,FlorindaBolkan,GianniSantuccio"
0,39040,"OliviadeHavilland,MaryAnderson,RolandCulver"
0,41452,"OliviadeHavilland,MontgomeryClift,RalphRichardson"
0,36777,"KatharineHepburn,WalterHuston,AlineMacMahon"
0,46963,"WilliamHolden,JuneAllyson,BarbaraStanwyck"
0,40495,"JaneWyman,LewAyres,CharlesBickford"
0,390521,"ChemeekaWalker,DaniaAbu-Rmaileh,AmandaKearsan"
0,33774,"RobertTaylor,LanaTurner,EdwardArnold"
0,56119,"JeanNégroni,HélèneChatelain,DavosHanich"
0,32851,"SpencerTracy,RobertYoung,WalterBrennan"
0,37988,"GeorgeSanders,HurdHatfield,DonnaReed"
0,53114,"TatsuyaNakadai,MichiyoAratama,ChikageAwashima"
0,54188,"DorisDay,DavidNiven,JanisPaige"
0,42041,"JamesCagney,VirginiaMayo,EdmondO'Brien"
0,44008,"AlastairSim,KathleenHarrison,MervynJohns"
0,100133,"MatthewModine,EricStoltz,TateDonovan"
0,59037,"SteveMcQueen,Ann-Margret,KarlMalden"
0,204137,"WillemDafoe,EdwardFurlong,DannyTrejo"
0,71565,"MasaakiDaimon,KazuyaAoyama,ReikoTajima"
0,91209,"RutgerHauer,C.ThomasHowell,JenniferJasonLeigh"
0,44030,"KathrynGrayson,AvaGardner,HowardKeel"
0,289944,"JohnTurturro,DeborahKaraUnger,StephenEricMcIntyre"
0,22913,"WallaceFord,LeilaHyams,OlgaBaclanova"
0,8133,"CharlesChaplin,EdnaPurviance,EricCampbell"
0,75222,"MelBrooks,MartyFeldman,DomDeLuise"
0,20641,"GretaGarbo,CharlesBickford,GeorgeF.Marion"
0,22835,"FredricMarch,MiriamHopkins,RoseHobart"
0,327437,"JackieChan,SteveCoogan,CéciledeFrance"
0,364725,"VinceVaughn,ChristineTaylor,BenStiller"
0,362227,"TomHanks,CatherineZeta-Jones,StanleyTucci"
0,377752,"EmilyMortimer,JackMcElhone,MaryRiggans"
0,381707,"ShawnWayans,MarlonWayans,JaimeKing"
0,348593,"ElleFanning,JeffBridges,KimBasinger"
0,332280,"TimIvey,GenaRowlands,StarlettaDuPois"
0,338512,"GuyPearce,Jean-ClaudeDreyfus,FreddieHighmore"
0,352277,"KevinKline,AshleyJudd,JonathanPryce"
0,28772,"GrouchoMarx,ChicoMarx,HarpoMarx"
0,64100,"NatalieWood,RobertCulp,ElliottGould"
0,272045,"TimConner,JohnnyCounterfit,GregBlack"
0,243135,"AudreyTautou,Faudel,EricSavin"
0,342213,"FidelCastro,OliverStone,JuanitaVera"
0,339840,"FelicityMason,MungoMcKay,RobJenkins"
0,99851,"JoyFranz,EdmundLyndeck,PhilipHoffman"
0,168122,"NoahWyle,JoeySlotnick,J.G.Hertzler"
0,104810,"MarkAchbar,KarinAguilar-SanJuan,PaulAndrews"
0,230512,"RodneyBingenheimer,ExeneCervenka,JohnDoe"
0,250468,"HeatherGraham,JosephFiennes,NataschaMcElhone"
0,87910,"MichaelParé,NancyAllen,EricChristmas"
0,104573,"OmarEpps,TupacShakur,JermaineHopkins"
0,78163,"PeterSellers,HerbertLom,BurtKwouk"
0,29870,"JamesCagney,PatO'Brien,HumphreyBogart"
0,24803,"JeanDasté,RobertleFlon,DuVerron"
0,152930,"SamyNaceri,FrédéricDiefenthal,MarionCotillard"
0,295721,"SamyNaceri,FrédéricDiefenthal,BernardFarcy"
0,388473,"TôruEmori,YoshiakiUmegaki,AyaOkamoto"
0,14341,"BusterKeaton,NatalieTalmadge,JoeRoberts"
0,86873,"SteveMartin,LilyTomlin,VictoriaTennant"
0,39370,"LorettaYoung,JosephCotten,EthelBarrymore"
0,93693,"GoldieHawn,KurtRussell,EdwardHerrmann"
0,53622,"ElizabethTaylor,LaurenceHarvey,EddieFisher"
0,56732,"SilviaPinal,JacquelineAndere,JoséBaviera"
0,361596,"BenAffleck,StevieWonder,GeorgeW.Bush"
0,93886,"SteveMartin,DarylHannah,RickRossovich"
0,59125,"PeterCushing,NeilMcCallum,UrsulaHowells"
0,217788,"CharlotteBrittain,LeeRoss,AnnetteBadland"
0,87597,"KayE.Kuter,DanMason,LanceGuest"
0,316654,"TobeyMaguire,KirstenDunst,JamesFranco"
0,381681,"EthanHawke,JulieDelpy,VernonDobtcheff"
0,349683,"CliveOwen,IoanGruffudd,MadsMikkelsen"
0,357413,"WillFerrell,ChristinaApplegate,PaulRudd"
0,356470,"HilaryDuff,JenniferCoolidge,ChadMichaelMurray"
0,343818,"WillSmith,BridgetMoynahan,AlanTudyk"
0,390221,"CatalinaSandinoMoreno,VirginiaCristinaAriza,YennyPaolaVega"
0,56196,"KatharineHepburn,RalphRichardson,JasonRobards"
0,95468,"MiroslawBaka,KrzysztofGlobisz,JanTesarz"
0,372183,"MattDamon,FrankaPotente,BrianCox"
0,327554,"HalleBerry,BenjaminBratt,SharonStone"
0,359423,"AndrewChalmers,RyanDonowho,AsiaVieira"
0,23563,"RudolfKlein-Rogge,ThomyBourdelle,GustavDiessl"
0,32475,"BusterCrabbe,CarolHughes,CharlesMiddleton"
0,49902,"FrançoisLeterrier,CharlesLeClainche,MauriceBeerblock"
0,47216,"RafaelRivelles,AntonioVico,JuanCalvo"
0,69280,"MichaelSacks,RonLeibman,EugeneRoche"
0,39169,"CaryGrant,MyrnaLoy,ShirleyTemple"
0,40613,"CaryGrant,MyrnaLoy,MelvynDouglas"
0,29284,"IreneDunne,CaryGrant,RandolphScott"
0,93744,"TamiErin,DavidSeaman,CoryCrow"
0,38776,"CaryGrant,AlexisSmith,MontyWoolley"
0,40806,"OliviadeHavilland,MarkStevens,LeoGenn"
0,103007,"JoePesci,VincentGardenia,MadolynSmithOsborne"
0,57091,"BurtLancaster,ClaudiaCardinale,AlainDelon"
0,72848,"DonaldSutherland,KarenBlack,BurgessMeredith"
0,243609,"CiaránMcMenamin,RobertCarlyle,KieferSutherland"
0,55572,"Jean-ClaudeBrialy,AnnaKarina,Jean-PaulBelmondo"
0,90729,"NeilDickson,AlexHyde-White,FionaHutchison"
0,57171,"SophiaLoren,MarcelloMastroianni,AldoGiuffrè"
0,346091,"PeterCoyote,JamesBakerIII,EdBaker"
0,64840,"MaggieSmith,RobertStephens,PamelaFranklin"
0,173772,MartinScorsese
0,35432,"VeronicaLake,RobertPreston,LairdCregar"
0,39017,"BasilRathbone,NigelBruce,AlanMowbray"
0,59749,"RichardBurton,ClaireBloom,OskarWerner"
0,35317,"BasilRathbone,NigelBruce,LionelAtwill"
0,38259,"BasilRathbone,NigelBruce,HillaryBrooke"
0,38494,"BasilRathbone,NigelBruce,PatriciaMorison"
0,368008,"JeffreyWright,PabloSchreiber,AnthonyMackie"
0,167456,"BradyCorbet,DeboraWeston,SorenFulton"
0,368447,"BryceDallasHoward,JoaquinPhoenix,AdrienBrody"
0,333766,"ZachBraff,KennethGraymez,GeorgeC.Wolfe"
0,275083,"JungWoo-sung,Sung-KiAhn,JuJin-Mo"
0,60438,"ZeroMostel,PhilSilvers,BusterKeaton"
0,369339,"TomCruise,JamieFoxx,JadaPinkettSmith"
0,361841,"BrittanyMurphy,HollyHunter,KathyBates"
0,345061,"TimRobbins,TogoIgawa,NabilElouahabi"
0,96336,"IsabelleHuppert,FrançoisCluzet,MarieTrintignant"
0,366551,"JohnCho,EthanEmbry,RobTinkler"
0,368933,"AnneHathaway,JulieAndrews,HectorElizondo"
0,337960,"RhysIfans,MirandaOtto,JustineClarke"
0,370263,"SanaaLathan,RaoulBova,LanceHenriksen"
0,361309,"MarkRuffalo,LauraDern,PeterKrause"
0,364751,"MatthewPrice,AndrewHampton,JarredRumbold"
0,204313,"StellanSkarsgård,IzabellaScorupco,JamesD'Arcy"
0,83652,BillCosby
0,366174,"JohnnyMessner,KaDeeStrickland,MatthewMarsden"
0,324127,"AaronEckhart,BenKingsley,Carrie-AnneMoss"
0,374330,"WenJiang,KiichiNakai,XueqiWang"
0,241025,"GabrielByrne,AngelicaMandy,RogerLloydPack"
0,338325,"ColeHauser,RobinTunney,DennisFarina"
0,324554,"JoshHartnett,RoseByrne,MatthewLillard"
0,71115,"MiaBendixsen,EllenBurstyn,AlfredLutterIII"
0,63803,"ZinaBethune,HarveyKeitel,AnneCollette"
0,78763,"JerzyStuhr,MalgorzataZabkowska,EwaPokas"
0,46521,"FrancoInterlenghi,AlbertoSordi,FrancoFabrizi"
0,337921,"CarolineAaron,KimBasinger,BrendaBallard"
0,318627,"MillaJovovich,SiennaGuillory,OdedFehr"
0,339412,"BernieMac,AngelaBassett,MichaelRispoli"
0,346156,"GwynethPaltrow,JudeLaw,GiovanniRibisi"
0,360201,"KirstenDunst,PaulBettany,SamNeill"
0,361620,"KatieHolmes,MarcBlucas,Amerie"
0,356618,"JulianneMoore,ChristopherKovaleski,MatthewPleszewicz"
0,318462,"GaelGarcíaBernal,RodrigodelaSerna,MíaMaestro"
0,365748,"SimonPegg,KateAshfield,NickFrost"
0,44509,"BurtLancaster,ShirleyBooth,TerryMoore"
0,71877,"AlbertFinney,LaurenBacall,MartinBalsam"
0,89560,"Cher,SamElliott,EricStoltz"
0,76504,"RichardHarris,CharlotteRampling,WillSampson"
0,103594,"GérardDepardieu,ArmandAssante,SigourneyWeaver"
0,78935,"RobertKerman,FrancescaCiardi,PerryPirkanen"
0,307453,"WillSmith,RobertDeNiro,RenéeZellweger"
0,349710,"JoaquinPhoenix,JohnTravolta,JacindaBarrett"
0,356721,"JasonSchwartzman,IsabelleHuppert,DustinHoffman"
0,361696,"HilaryDuff,OliverJames,DavidKeith"
0,316732,"QueenLatifah,JimmyFallon,HenrySimmons"
0,390384,"ShaneCarruth,DavidSullivan,CaseyGooden"
0,368658,"DerekHutchinson,MarkLetheren,ClaireDanes"
0,358135,"RichardGere,JenniferLopez,SusanSarandon"
0,372588,"TreyParker,MattStone,KristenMiller"
0,349416,"ZooeyDeschanel,MicoleMercurio,LucyBoyle"
0,380609,"LauraLinney,GabrielByrne,LoisSmith"
0,46874,"BingCrosby,GraceKelly,WilliamHolden"
0,48563,"AnnaMagnani,BurtLancaster,MarisaPavan"
0,61655,"JackMacGowran,RomanPolanski,AlfieBass"
0,90985,"DominiqueMichel,DorothéeBerryman,LouisePortal"
0,103783,"RobinHarris,FaizonLove,VanessaBellCalloway"
0,390022,"BillyBobThornton,LucasBlack,GarrettHedlund"
0,390538,"ReneeLeblanc,JonathanCaouette,AdolphDavis"
0,364343,"RobinWilliams,MiraSorvino,JimCaviezel"
0,340012,"MichaelGambon,AnnetteBening,LeighLawson"
0,252028,"BenAffleck,JamesGandolfini,ChristinaApplegate"
0,391198,"SarahMichelleGellar,JasonBehr,WilliamMapother"
0,375173,"JudeLaw,RenéeTaylor,JaneKrakowski"
0,375063,"PaulGiamatti,ThomasHadenChurch,VirginiaMadsen"
0,361862,"ChristianBale,JenniferJasonLeigh,AitanaSánchez-Gijón"
0,383694,"ImeldaStaunton,RichardGraham,EddieMarsan"
0,365183,"MirandaRichardson,CallumKeithRennie,KatharineIsabelle"
0,396705,"Aerosmith,GreggAllman,IndiaArie"
0,360130,"JamieBell,KristenStewart,RobertLongstreet"
0,387564,"LeighWhannell,CaryElwes,DannyGlover"
0,350258,"JamieFoxx,KerryWashington,ReginaKing"
0,337876,"NicoleKidman,CameronBright,DannyHuston"
0,317705,"CraigT.Nelson,HollyHunter,SamuelL.Jackson"
0,274407,"FannyArdant,JeremyIrons,JoanPlowright"
0,338348,"TomHanks,LeslieZemeckis,EddieDeezen"
0,362269,"LiamNeeson,LauraLinney,ChrisO'Donnell"
0,387575,"JenniferTilly,BradDourif,BillyBoyd"
0,367479,"PierceBrosnan,SalmaHayek,WoodyHarrelson"
0,317198,"RenéeZellweger,GemmaJones,JimBroadbent"
0,308644,"JohnnyDepp,KateWinslet,JulieChristie"
0,368891,"NicolasCage,DianeKruger,JustinBartha"
0,275491,"GaelGarcíaBernal,FeleMartínez,DanielGiménezCacho"
0,345950,"TomKenny,ClancyBrown,RodgerBumpass"
0,346491,"AnthonyHopkins,DavidBedella,JessieKamm"
0,388419,"TimAllen,JamieLeeCurtis,DanAykroyd"
0,390299,"RussLittle,MichaelBortin,TimothyFindley"
0,376541,"NataliePortman,JudeLaw,JuliaRoberts"
0,327919,"BenTibber,JimCaviezel,HristoShopov"
0,385004,"TakeshiKaneshiro,AndyLau,ZiyiZhang"
0,349903,"BradPitt,CatherineZeta-Jones,GeorgeClooney"
0,359013,"WesleySnipes,KrisKristofferson,DominicPurcell"
0,403910,"CathyBonner,BruceBuchanan,MaxCleland"
0,51516,"TabHunter,GwenVerdon,RayWalston"
0,72272,"FredAstaire,BingCrosby,GeneKelly"
0,88979,"MaryBethHurt,MichaelMcKean,KathrynWalker"
0,106912,"D.B.Sweeney,RobertPatrick,CraigSheffer"
0,32635,"CedricHardwicke,VincentPrice,NanGrey"
0,364517,"GuillaumeCanet,MarionCotillard,ThibaultVerhaeghe"
0,391024,"SamirKhader,JoshRushing,GeorgeW.Bush"
0,14142,"LonChaney,PatsyRuthMiller,NormanKerry"
0,15324,"BusterKeaton,KathrynMcGuire,JoeKeaton"
0,15841,"HaroldLloyd,JobynaRalston,BrooksBenedict"
0,15881,"ZasuPitts,GibsonGowland,JeanHersholt"
0,18037,"AlJolson,MayMcAvoy,WarnerOland"
0,19421,"BusterKeaton,TomMcGuire,ErnestTorrence"
0,20530,"SimoneMareuil,PierreBatcheff,LuisBuñuel"
0,21079,"EdwardG.Robinson,DouglasFairbanksJr.,GlendaFarrell"
0,22718,"MichelSimon,MarcelleHainia,SévérineLerczinska"
0,23427,"PaulMuni,AnnDvorak,KarenMorley"
0,23948,"MarieDressler,JohnBarrymore,WallaceBeery"
0,24069,"WarrenWilliam,JoanBlondell,AlineMacMahon"
0,24844,"DitaParlo,JeanDasté,GillesMargaritis"
0,27652,"SylviaSidney,SpencerTracy,WalterAbel"
0,27884,"JeanHarlow,WilliamPowell,MyrnaLoy"
0,27996,"GaryCooper,JeanArthur,GeorgeBancroft"
0,28683,"GretaGarbo,RobertTaylor,LionelBarrymore"
0,28691,"FreddieBartholomew,SpencerTracy,LionelBarrymore"
0,29604,"KatharineHepburn,GingerRogers,AdolpheMenjou"
0,30241,"KatharineHepburn,CaryGrant,DorisNolan"
0,31867,"JamesCagney,PriscillaLane,HumphreyBogart"
0,32145,"MerleOberon,LaurenceOlivier,DavidNiven"
0,32701,"BetteDavis,HerbertMarshall,JamesStephenson"
0,33712,"RobertMontgomery,EvelynKeyes,ClaudeRains"
0,35238,"RonaldColman,GreerGarson,PhilipDorn"
0,35415,"CharlesBoyer,RitaHayworth,GingerRogers"
0,36506,"KirstenAndreasen,SigurdBerg,HaraldHolst"
0,37077,"EddieBracken,BettyHutton,DianaLynn"
0,37094,"BetteDavis,ClaudeRains,WalterAbel"
0,38574,"JohnMills,TonyWager,ValerieHobson"
0,38991,"EdwardG.Robinson,LorettaYoung,OrsonWelles"
0,40308,"JudyGarland,FredAstaire,PeterLawford"
0,40525,"RitaHayworth,OrsonWelles,EverettSloane"
0,40876,"LanaTurner,GeneKelly,JuneAllyson"
0,40919,"RexHarrison,LindaDarnell,RudyVallee"
0,41587,"JeanneCrain,LindaDarnell,AnnSothern"
0,42200,"BettyHutton,HowardKeel,LouisCalhern"
0,42646,"DeborahKerr,StewartGranger,RichardCarlson"
0,42804,"EstelaInda,MiguelInclán,AlfonsoMejía"
0,47522,"JudyGarland,JamesMason,JackCarson"
0,47677,"MarlonBrando,MaryMurphy,RobertKeith"
0,48393,"OrsonWelles,MichaelRedgrave,PatriciaMedina"
0,48434,"MichelBouquet,ReinhardHeydrich,HeinrichHimmler"
0,52278,"ClarkGable,DorisDay,GigYoung"
0,53115,"TatsuyaNakadai,MichiyoAratama,KokinjiKatsura"
0,53168,"MartinLaSalle,MarikaGreen,JeanPélégri"
0,54144,"HidekoTakamine,MasayukiMori,ReikoDan"
0,55233,"TatsuyaNakadai,MichiyoAratama,TamaoNakamura"
0,55728,"FranchotTone,LewAyres,HenryFonda"
0,56058,"TatsuyaNakadai,AkiraIshihama,ShimaIwashita"
0,56262,"RobertPreston,ShirleyJones,BuddyHackett"
0,56264,"MarlonBrando,TrevorHoward,RichardHarris"
0,56905,"MarinoMasé,PatriceMoullet,GenevièveGaléa"
0,58213,"BetteDavis,OliviadeHavilland,JosephCotten"
0,58430,"NobukoOtowa,JitsukoYoshimura,KeiSatô"
0,58530,"PaulMantee,VictorLundin,AdamWest"
0,58946,"BrahimHadjadj,JeanMartin,YacefSaadi"
0,59026,"AnnAltieri,ChrisDoran,SallyDryer"
0,59418,"CharltonHeston,RichardHarris,JimHutton"
0,59798,"JasonRobards,BarbaraHarris,MartinBalsam"
0,60107,"AnatoliySolonitsyn,IvanLapikov,NikolayGrinko"
0,60138,"AnneWiazemsky,WalterGreen,FrançoisLafarge"
0,60153,"AdamWest,BurtWard,LeeMeriwether"
0,60802,"VáclavNeckár,JosefSomr,VlastimilBrodský"
0,61101,"TetsuyaWatari,ChiekoMatsubara,HideakiNitani"
0,61882,"JôShishido,MarikoOgawa,AnnuMari"
0,62136,"BarbaraDennek,JacquesTati,RitaMaiden"
0,62138,"LeeMarvin,AngieDickinson,KeenanWynn"
=======
,imdb_id,cast
0,114709,"TomHanks,TimAllen,DonRickles"
0,113497,"RobinWilliams,JonathanHyde,KirstenDunst"
0,113228,"WalterMatthau,JackLemmon,SophiaLoren"
0,114885,"WhitneyHouston,AngelaBassett,LorettaDevine"
0,113041,"SteveMartin,DianeKeaton,MartinShort"
0,113277,"AlPacino,RobertDeNiro,ValKilmer"
0,114319,"HarrisonFord,JuliaOrmond,GregKinnear"
0,112302,"JonathanTaylorThomas,BradRenfro,EricSchweig"
0,114576,"Jean-ClaudeVanDamme,PowersBoothe,RaymondJ.Barry"
0,113189,"PierceBrosnan,SeanBean,IzabellaScorupco"
0,112346,"MichaelDouglas,AnnetteBening,MartinSheen"
0,112896,"LeslieNielsen,PeterMacNicol,StevenWeber"
0,112453,"KevinBacon,BobHoskins,BridgetFonda"
0,113987,"AnthonyHopkins,JoanAllen,PowersBoothe"
0,112760,"GeenaDavis,MatthewModine,FrankLangella"
0,112641,"RobertDeNiro,SharonStone,JoePesci"
0,114388,"JamesFleet,TomWilkinson,HarrietWalter"
0,113101,"SammiDavis,AmandaDeCadenet,ValeriaGolino"
0,112281,"JimCarrey,IanMcNeice,SimonCallow"
0,113845,"WesleySnipes,WoodyHarrelson,JenniferLopez"
0,113161,"JohnTravolta,GeneHackman,ReneRusso"
0,112722,"SigourneyWeaver,HollyHunter,DermotMulroney"
0,112401,"SylvesterStallone,AntonioBanderas,JulianneMoore"
0,114168,"MarySteenburgen,SeanPatrickFlanery,LanceHenriksen"
0,113627,"NicolasCage,ElisabethShue,JulianSands"
0,114057,"LaurenceFishburne,IrèneJacob,KennethBranagh"
0,114011,"ChristinaRicci,RosieO'Donnell,ThoraBirch"
0,114117,"AmandaRoot,CiaránHinds,SusanFleetwood"
0,112682,"RonPerlman,DanielEmilfork,JudithVittet"
0,115012,"GongLi,BaotianLi,XiaoxiaoWang"
0,112792,"MichellePfeiffer,GeorgeDzundza,CourtneyB.Vance"
0,114746,"JosephMelito,BruceWillis,JonSeda"
0,112431,"ChristineCavanaugh,MiriamMargolyes,DannyMann"
0,112818,"SusanSarandon,SeanPenn,RobertProsky"
0,113442,"KirstieAlley,SteveGuttenberg,Mary-KateOlsen"
0,112697,"AliciaSilverstone,StaceyDash,BrittanyMurphy"
0,112749,"JamesEarlJones,RichardHarris,VusiKunene"
0,114279,"ChristopherBowen,EdwardJewesbury,IanMcKellen"
0,112819,"LarenzTate,KeithDavid,ChrisTucker"
0,114272,"RobertDowneyJr.,SamNeill,DavidThewlis"
0,113855,"ChristopherLambert,RobinShou,LindenAshby"
0,114681,"NicoleKidman,MattDillon,JoaquinPhoenix"
0,113347,"KaelynnCraddick,SaraCraddick,KateCapshaw"
0,114369,"MorganFreeman,AndrewKevinWalker,DanielZacapa"
0,114148,"JoeBaker,ChristianBale,IreneBedard"
0,114916,"PascaleBussières,RachaelCrawford,HenryCzerny"
0,114814,"StephenBaldwin,GabrielByrne,BenicioDelToro"
0,113819,"PamelaBlair,ReneCeballos,ElieChaib"
0,110299,"EnricoLoVerso,MichelePlacido,PiroMilkani"
0,112499,"SteveGuttenberg,Oliviad'Abo,JayO.Sanders"
0,113158,"JenniferJasonLeigh,MareWinningham,TedLevine"
0,113321,"HollyHunter,RobertDowneyJr.,AnneBancroft"
0,110877,"PhilippeNoiret,MassimoTroisi,MariaGraziaCucinotta"
0,113419,"HalScardino,Litefoot,LindsayCrouse"
0,116260,"SallyField,EdHarris,OliviaBurnette"
0,113862,"RichardDreyfuss,GlenneHeadly,JayThomas"
0,116126,"ShawnWayans,MarlonWayans,TraceyCherelleJones"
0,118002,"DenisLeary,SandraBullock,StephenDillane"
0,115683,"WilliamAtherton,DeniseDowse,DaraTomanovich"
0,116839,"PatrickBergin,MattFrewer,AustinO'Brien"
0,113149,"VictoriaAbril,JosianeBalasko,AlainChabat"
0,113118,"IceCube,ChrisTucker,NiaLong"
0,116367,"GeorgeClooney,QuentinTarantino,HarveyKeitel"
0,113010,"WilliamBaldwin,CindyCrawford,StevenBerkoff"
0,113537,"JoshHamilton,SamuelGould,CatherineKellner"
0,113828,"Jean-PaulBelmondo,MichelBoujenah,AlessandraMartines"
0,115644,"ChristianSlater,MaryStuartMasterson,PamelaAdlon"
0,115676,"RickMoranis,TomArnold,JuliannePhillips"
0,114367,"PeterWeller,RoyDupuis,JenniferRubin"
0,113973,"Nico,TinaAumont,ChristianPäffgen"
0,112744,"JackNicholson,DavidMorse,AnjelicaHuston"
0,116731,"DemiMoore,AlecBaldwin,JosephGordon-Levitt"
0,112445,"AidaMohammadkhani,MohsenKafili,FereshtehSadreOrafaiy"
0,114660,"AndyGarcia,ChristopherLloyd,WilliamForsythe"
0,112379,"WillekevanAmmelrooy,ElsDottermans,DoravanderGroen"
0,114039,"AlFreemanJr.,PhyliciaRashad,Leon"
0,112365,"MarkRylance,KristinScottThomas,PatsyKensit"
0,118158,"JeffBridges,CarolineGoodall,JohnSavage"
0,116151,"JasonAlexander,FayeDunaway,EricLloyd"
0,115697,"ChrisFarley,DavidSpade,TimMatheson"
0,113972,"JohnnyDepp,CourtneyChase,CharlesS.Dutton"
0,117002,"JuliaRoberts,JohnMalkovich,GeorgeCole"
0,114825,"EddieMurphy,AngelaBassett,AllenPayne"
0,115639,"MattDillon,NoahEmmerich,AnnabethGish"
0,115759,"JohnTravolta,ChristianSlater,SamanthaMathis"
0,113403,"RichardBriers,HettaCharnley,JoanCollins"
0,113247,"VincentCassel,HubertKoundé,SaïdTaghmaoui"
0,113283,"NickBroomfield,NinaXiningZuo,MadamAlex"
0,115907,"AlPacino,JohnCusack,BridgetFonda"
0,115734,"LukeWilson,OwenWilson,NedDowd"
0,117102,"EllenDeGeneres,BillPullman,JoanCusack"
0,118040,"RayLiotta,LindaFiorentino,PeterCoyote"
0,116483,"AdamSandler,ChristopherMcDonald,JulieBowen"
0,112579,"ClintEastwood,MerylStreep,AnnieCorley"
0,110251,"MariaSchrader,PierreSanoussi-Bliss,MichaelvonAu"
0,117110,"TimCurry,BillyConnolly,JenniferSaunders"
0,112646,"ChristyTurlington,AzzedineAlaïa,GiorgioArmani"
0,112573,"JamesRobinson,SeanLawlor,SandyNelson"
0,75314,"DiahnneAbbott,FrankAdu,VictorArgo"
0,113326,"JackieChan,AnitaMui,FrançoiseYip"
0,115645,"MerylStreep,LiamNeeson,EdwardFurlong"
0,112373,"KennethBranagh,JannyBrandes-Brilslijper,GlennClose"
0,115033,"TobiasArnold,RuthSheen,RogerLloydPack"
0,116606,"SarahJessicaParker,EricSchaeffer,BenStiller"
0,114536,"AndyGarcia,AlanArkin,RachelTicotin"
0,106473,"HenryCzerny,JohnnyMorina,BrianDooley"
0,103859,"EddieMurphy,RobinGivens,HalleBerry"
0,109424,"BrigitteLin,TonyChiu-WaiLeung,FayeWong"
0,116324,"BenStiller,PatriciaArquette,TéaLeoni"
0,110647,"JasonJamesRichter,MelodyKay,JackBlack"
0,110217,"MaggieCogan,KatinaPendleton"
0,114131,"JoshCharles,AnneHeche,JohnGoodman"
0,113451,"DavidCaruso,LindaFiorentino,ChazzPalminteri"
0,116130,"KelseyGrammer,LaurenHolly,RobSchneider"
0,113756,"VivianPaxton,ClaudetteSutherland,MichaelOrnstein"
0,118055,"RobertRedford,MichellePfeiffer,StockardChanning"
0,115685,"RobinWilliams,GeneHackman,NathanLane"
0,112585,"ShariAlbert,MaxineBahns,CatharineBolz"
0,112442,"LisaBoyle,MichaelTaliferro,EmmanuelXuereb"
0,112342,"StephenLang,RyanSlater,YiDing"
0,112461,"LeonardoDiCaprio,LorraineBracco,MarilynSokol"
0,112427,"AlanRickman,HughGrant,GeorginaCates"
0,109093,"IsabelleHuppert,MartinDonovan,ElinaLöwensohn"
0,112384,"TomHanks,BillPaxton,KevinBacon"
0,114287,"LiamNeeson,JessicaLange,JohnHurt"
0,112288,"LiliTaylor,ChristopherWalken,AnnabellaSciorra"
0,112462,"ValKilmer,TommyLeeJones,JimCarrey"
0,61395,"CatherineDeneuve,JeanSorel,MichelPiccoli"
0,112495,"PatriciaArquette,UAungKo,FrancesMcDormand"
0,112541,"LouReed,MichaelJ.Fox,RoseanneBarr"
0,109370,"JohnCandy,AlanAlda,RheaPerlman"
0,112642,"ChaunceyLeopardi,SpencerVrooman,MalachiPearson"
0,112688,"HarveyKeitel,JohnTurturro,DelroyLindo"
0,112715,"LauraLinney,DylanWalsh,ErnieHudson"
0,112740,"DenzelWashington,GeneHackman,MattCraven"
0,109508,"RobertCrumb,AlineKominsky-Crumb,CharlesCrumb"
0,112851,"AntonioBanderas,SalmaHayek,JoaquimdeAlmeida"
0,112857,"DenzelWashington,TomSizemore,JenniferBeals"
0,112864,"BruceWillis,JeremyIrons,SamuelL.Jackson"
0,112887,"JamesDuval,RoseMcGowan,JohnathonSchaech"
0,113071,"SeanConnery,RichardGere,JuliaOrmond"
0,113114,"JasonJamesRichter,FrancisCapra,MaryKateSchellhardt"
0,113243,"JonnyLeeMiller,AngelinaJolie,JesseBradford"
0,113464,"StevenWeber,PeterJacobson,TomCayler"
